month,repo_id,repo_name,openrank
2021-04-01,2489216,JetBrains/intellij-community,9.142877
2021-05-01,2489216,JetBrains/intellij-community,9.371853
2021-06-01,2489216,JetBrains/intellij-community,19.595705
2021-07-01,2489216,JetBrains/intellij-community,18.368132
2021-08-01,2489216,JetBrains/intellij-community,30.045948
2021-09-01,2489216,JetBrains/intellij-community,33.695866
2021-10-01,2489216,JetBrains/intellij-community,27.77663
2021-11-01,2489216,JetBrains/intellij-community,28.822742
2021-12-01,2489216,JetBrains/intellij-community,30.581936
2022-01-01,2489216,JetBrains/intellij-community,21.315428
2022-02-01,2489216,JetBrains/intellij-community,19.919226
2022-03-01,2489216,JetBrains/intellij-community,21.618969
2022-04-01,2489216,JetBrains/intellij-community,17.465158
2022-05-01,2489216,JetBrains/intellij-community,16.707788
2022-06-01,2489216,JetBrains/intellij-community,18.242521
2022-07-01,2489216,JetBrains/intellij-community,15.290469
2022-08-01,2489216,JetBrains/intellij-community,18.606655
2022-09-01,2489216,JetBrains/intellij-community,23.417004
2022-10-01,2489216,JetBrains/intellij-community,21.272118
2022-11-01,2489216,JetBrains/intellij-community,24.912699
2022-12-01,2489216,JetBrains/intellij-community,23.155313
2023-01-01,2489216,JetBrains/intellij-community,20.155546
2023-02-01,2489216,JetBrains/intellij-community,19.342775
2023-03-01,2489216,JetBrains/intellij-community,20.841217
2023-04-01,2489216,JetBrains/intellij-community,22.022474
2023-05-01,2489216,JetBrains/intellij-community,22.514008
2023-06-01,2489216,JetBrains/intellij-community,24.720448
2023-07-01,2489216,JetBrains/intellij-community,20.461205
2023-08-01,2489216,JetBrains/intellij-community,18.993196
2023-09-01,2489216,JetBrains/intellij-community,16.399303
2023-10-01,2489216,JetBrains/intellij-community,15.521482
2023-11-01,2489216,JetBrains/intellij-community,15.921435
2023-12-01,2489216,JetBrains/intellij-community,11.629951
2024-01-01,2489216,JetBrains/intellij-community,9.907056
2024-02-01,2489216,JetBrains/intellij-community,14.931505
2024-03-01,2489216,JetBrains/intellij-community,17.93965
2024-04-01,2489216,JetBrains/intellij-community,16.598776
2024-05-01,2489216,JetBrains/intellij-community,13.036332
2024-06-01,2489216,JetBrains/intellij-community,19.310158
2024-07-01,2489216,JetBrains/intellij-community,19.52256
2024-08-01,2489216,JetBrains/intellij-community,15.025371
2024-09-01,2489216,JetBrains/intellij-community,8.243019
2015-02-01,30892477,spyder-ide/spyder,7.676023
2015-03-01,30892477,spyder-ide/spyder,17.65499
2015-04-01,30892477,spyder-ide/spyder,29.003065
2015-05-01,30892477,spyder-ide/spyder,30.48787
2015-06-01,30892477,spyder-ide/spyder,30.802212
2015-07-01,30892477,spyder-ide/spyder,31.621367
2015-08-01,30892477,spyder-ide/spyder,35.79178
2015-09-01,30892477,spyder-ide/spyder,33.38421
2015-10-01,30892477,spyder-ide/spyder,34.800617
2015-11-01,30892477,spyder-ide/spyder,30.150936
2015-12-01,30892477,spyder-ide/spyder,34.712414
2016-01-01,30892477,spyder-ide/spyder,35.711903
2016-02-01,30892477,spyder-ide/spyder,28.640175
2016-03-01,30892477,spyder-ide/spyder,31.973486
2016-04-01,30892477,spyder-ide/spyder,27.97304
2016-05-01,30892477,spyder-ide/spyder,25.028563
2016-06-01,30892477,spyder-ide/spyder,32.793976
2016-07-01,30892477,spyder-ide/spyder,31.640175
2016-08-01,30892477,spyder-ide/spyder,25.469658
2016-09-01,30892477,spyder-ide/spyder,39.912785
2016-10-01,30892477,spyder-ide/spyder,51.400555
2016-11-01,30892477,spyder-ide/spyder,55.66436
2016-12-01,30892477,spyder-ide/spyder,62.363297
2017-01-01,30892477,spyder-ide/spyder,61.491043
2017-02-01,30892477,spyder-ide/spyder,63.509815
2017-03-01,30892477,spyder-ide/spyder,58.599636
2017-04-01,30892477,spyder-ide/spyder,53.476486
2017-05-01,30892477,spyder-ide/spyder,52.75869
2017-06-01,30892477,spyder-ide/spyder,59.31261
2017-07-01,30892477,spyder-ide/spyder,65.2748
2017-08-01,30892477,spyder-ide/spyder,78.671875
2017-09-01,30892477,spyder-ide/spyder,95.349365
2017-10-01,30892477,spyder-ide/spyder,106.37987
2017-11-01,30892477,spyder-ide/spyder,105.4151
2017-12-01,30892477,spyder-ide/spyder,108.30151
2018-01-01,30892477,spyder-ide/spyder,110.23316
2018-02-01,30892477,spyder-ide/spyder,101.42556
2018-03-01,30892477,spyder-ide/spyder,119.08345
2018-04-01,30892477,spyder-ide/spyder,87.27722
2018-05-01,30892477,spyder-ide/spyder,74.7404
2018-06-01,30892477,spyder-ide/spyder,66.36702
2018-07-01,30892477,spyder-ide/spyder,75.46223
2018-08-01,30892477,spyder-ide/spyder,72.912964
2018-09-01,30892477,spyder-ide/spyder,74.41519
2018-10-01,30892477,spyder-ide/spyder,78.79576
2018-11-01,30892477,spyder-ide/spyder,76.93346
2018-12-01,30892477,spyder-ide/spyder,79.14686
2019-01-01,30892477,spyder-ide/spyder,80.49676
2019-02-01,30892477,spyder-ide/spyder,74.56045
2019-03-01,30892477,spyder-ide/spyder,80.792366
2019-04-01,30892477,spyder-ide/spyder,85.19901
2019-05-01,30892477,spyder-ide/spyder,85.798775
2019-06-01,30892477,spyder-ide/spyder,86.28561
2019-07-01,30892477,spyder-ide/spyder,86.03541
2019-08-01,30892477,spyder-ide/spyder,80.34894
2019-09-01,30892477,spyder-ide/spyder,85.72859
2019-10-01,30892477,spyder-ide/spyder,87.31111
2019-11-01,30892477,spyder-ide/spyder,103.45004
2019-12-01,30892477,spyder-ide/spyder,121.859276
2020-01-01,30892477,spyder-ide/spyder,116.479774
2020-02-01,30892477,spyder-ide/spyder,105.94796
2020-03-01,30892477,spyder-ide/spyder,138.76776
2020-04-01,30892477,spyder-ide/spyder,155.24944
2020-05-01,30892477,spyder-ide/spyder,148.47981
2020-06-01,30892477,spyder-ide/spyder,129.92747
2020-07-01,30892477,spyder-ide/spyder,118.52369
2020-08-01,30892477,spyder-ide/spyder,101.80638
2020-09-01,30892477,spyder-ide/spyder,109.222336
2020-10-01,30892477,spyder-ide/spyder,103.269196
2020-11-01,30892477,spyder-ide/spyder,99.184555
2020-12-01,30892477,spyder-ide/spyder,98.52665
2021-01-01,30892477,spyder-ide/spyder,91.374146
2021-02-01,30892477,spyder-ide/spyder,94.473564
2021-03-01,30892477,spyder-ide/spyder,106.069374
2021-04-01,30892477,spyder-ide/spyder,136.47029
2021-05-01,30892477,spyder-ide/spyder,123.894
2021-06-01,30892477,spyder-ide/spyder,104.98004
2021-07-01,30892477,spyder-ide/spyder,91.773094
2021-08-01,30892477,spyder-ide/spyder,100.02796
2021-09-01,30892477,spyder-ide/spyder,90.22911
2021-10-01,30892477,spyder-ide/spyder,73.405266
2021-11-01,30892477,spyder-ide/spyder,84.85003
2021-12-01,30892477,spyder-ide/spyder,81.182625
2022-01-01,30892477,spyder-ide/spyder,69.158905
2022-02-01,30892477,spyder-ide/spyder,75.10442
2022-03-01,30892477,spyder-ide/spyder,75.535095
2022-04-01,30892477,spyder-ide/spyder,85.86436
2022-05-01,30892477,spyder-ide/spyder,92.93962
2022-06-01,30892477,spyder-ide/spyder,113.96678
2022-07-01,30892477,spyder-ide/spyder,122.19605
2022-08-01,30892477,spyder-ide/spyder,130.6325
2022-09-01,30892477,spyder-ide/spyder,135.3199
2022-10-01,30892477,spyder-ide/spyder,111.35904
2022-11-01,30892477,spyder-ide/spyder,94.54333
2022-12-01,30892477,spyder-ide/spyder,79.52825
2023-01-01,30892477,spyder-ide/spyder,69.87613
2023-02-01,30892477,spyder-ide/spyder,70.09308
2023-03-01,30892477,spyder-ide/spyder,72.26138
2023-04-01,30892477,spyder-ide/spyder,62.73276
2023-05-01,30892477,spyder-ide/spyder,58.84675
2023-06-01,30892477,spyder-ide/spyder,52.08688
2023-07-01,30892477,spyder-ide/spyder,55.668762
2023-08-01,30892477,spyder-ide/spyder,48.63004
2023-09-01,30892477,spyder-ide/spyder,46.01002
2023-10-01,30892477,spyder-ide/spyder,44.0503
2023-11-01,30892477,spyder-ide/spyder,47.222282
2023-12-01,30892477,spyder-ide/spyder,47.06415
2024-01-01,30892477,spyder-ide/spyder,49.745586
2024-02-01,30892477,spyder-ide/spyder,47.85167
2024-03-01,30892477,spyder-ide/spyder,46.56872
2024-04-01,30892477,spyder-ide/spyder,47.382256
2024-05-01,30892477,spyder-ide/spyder,36.63809
2024-06-01,30892477,spyder-ide/spyder,37.46725
2024-07-01,30892477,spyder-ide/spyder,40.8146
2024-08-01,30892477,spyder-ide/spyder,38.2474
2024-09-01,30892477,spyder-ide/spyder,58.239414
2015-11-01,41881900,Microsoft/vscode,152.3374
2015-12-01,41881900,Microsoft/vscode,245.83609
2016-01-01,41881900,Microsoft/vscode,247.04692
2016-02-01,41881900,Microsoft/vscode,291.85785
2016-03-01,41881900,Microsoft/vscode,372.43286
2016-04-01,41881900,Microsoft/vscode,409.83276
2016-05-01,41881900,Microsoft/vscode,412.87784
2016-06-01,41881900,Microsoft/vscode,473.70486
2016-07-01,41881900,Microsoft/vscode,551.1562
2016-08-01,41881900,Microsoft/vscode,569.72534
2016-09-01,41881900,Microsoft/vscode,643.46094
2016-10-01,41881900,Microsoft/vscode,687.796
2016-11-01,41881900,Microsoft/vscode,722.07294
2016-12-01,41881900,Microsoft/vscode,734.88995
2017-01-01,41881900,Microsoft/vscode,687.12994
2017-02-01,41881900,Microsoft/vscode,816.85126
2017-03-01,41881900,Microsoft/vscode,918.0779
2017-04-01,41881900,Microsoft/vscode,996.4523
2017-05-01,41881900,Microsoft/vscode,1067.0709
2017-06-01,41881900,Microsoft/vscode,1039.4077
2017-07-01,41881900,Microsoft/vscode,982.38605
2017-08-01,41881900,Microsoft/vscode,1018.92065
2017-09-01,41881900,Microsoft/vscode,978.16345
2017-10-01,41881900,Microsoft/vscode,1098.8221
2017-11-01,41881900,Microsoft/vscode,1137.7158
2017-12-01,41881900,Microsoft/vscode,1035.5906
2018-01-01,41881900,Microsoft/vscode,923.3428
2018-02-01,41881900,Microsoft/vscode,952.6881
2018-03-01,41881900,Microsoft/vscode,989.9207
2018-04-01,41881900,Microsoft/vscode,971.0272
2018-05-01,41881900,Microsoft/vscode,956.8671
2018-06-01,41881900,Microsoft/vscode,1017.1816
2018-07-01,41881900,Microsoft/vscode,1029.625
2018-08-01,41881900,Microsoft/vscode,1001.7444
2018-09-01,41881900,Microsoft/vscode,1021.8766
2018-10-01,41881900,Microsoft/vscode,1051.2437
2018-11-01,41881900,Microsoft/vscode,951.3053
2018-12-01,41881900,Microsoft/vscode,902.6584
2019-01-01,41881900,Microsoft/vscode,824.6217
2019-02-01,41881900,Microsoft/vscode,812.9305
2019-03-01,41881900,Microsoft/vscode,886.2022
2019-04-01,41881900,Microsoft/vscode,905.91534
2019-05-01,41881900,microsoft/vscode,828.9003
2019-06-01,41881900,microsoft/vscode,821.9745
2019-07-01,41881900,microsoft/vscode,918.5726
2019-08-01,41881900,microsoft/vscode,928.92236
2019-09-01,41881900,microsoft/vscode,879.3188
2019-10-01,41881900,microsoft/vscode,933.2933
2019-11-01,41881900,microsoft/vscode,998.02747
2019-12-01,41881900,microsoft/vscode,1076.2379
2020-01-01,41881900,microsoft/vscode,978.8327
2020-02-01,41881900,microsoft/vscode,947.0313
2020-03-01,41881900,microsoft/vscode,987.87024
2020-04-01,41881900,microsoft/vscode,1060.4177
2020-05-01,41881900,microsoft/vscode,1031.7554
2020-06-01,41881900,microsoft/vscode,1071.8859
2020-07-01,41881900,microsoft/vscode,1115.9865
2020-08-01,41881900,microsoft/vscode,1049.839
2020-09-01,41881900,microsoft/vscode,1044.5686
2020-10-01,41881900,microsoft/vscode,1008.6814
2020-11-01,41881900,microsoft/vscode,1038.7747
2020-12-01,41881900,microsoft/vscode,1001.56067
2021-01-01,41881900,microsoft/vscode,933.42206
2021-02-01,41881900,microsoft/vscode,1019.27344
2021-03-01,41881900,microsoft/vscode,1005.3453
2021-04-01,41881900,microsoft/vscode,1022.26855
2021-05-01,41881900,microsoft/vscode,987.94696
2021-06-01,41881900,microsoft/vscode,1052.5305
2021-07-01,41881900,microsoft/vscode,1037.1882
2021-08-01,41881900,microsoft/vscode,984.6777
2021-09-01,41881900,microsoft/vscode,950.9591
2021-10-01,41881900,microsoft/vscode,810.2987
2021-11-01,41881900,microsoft/vscode,870.02026
2021-12-01,41881900,microsoft/vscode,836.3485
2022-01-01,41881900,microsoft/vscode,814.729
2022-02-01,41881900,microsoft/vscode,882.0986
2022-03-01,41881900,microsoft/vscode,906.6892
2022-04-01,41881900,microsoft/vscode,923.47516
2022-05-01,41881900,microsoft/vscode,918.87225
2022-06-01,41881900,microsoft/vscode,911.4088
2022-07-01,41881900,microsoft/vscode,935.7751
2022-08-01,41881900,microsoft/vscode,1018.0253
2022-09-01,41881900,microsoft/vscode,984.8277
2022-10-01,41881900,microsoft/vscode,928.9919
2022-11-01,41881900,microsoft/vscode,953.2583
2022-12-01,41881900,microsoft/vscode,1029.3462
2023-01-01,41881900,microsoft/vscode,958.3208
2023-02-01,41881900,microsoft/vscode,1020.6192
2023-03-01,41881900,microsoft/vscode,1045.6046
2023-04-01,41881900,microsoft/vscode,1014.53986
2023-05-01,41881900,microsoft/vscode,1038.0109
2023-06-01,41881900,microsoft/vscode,988.5102
2023-07-01,41881900,microsoft/vscode,955.3255
2023-08-01,41881900,microsoft/vscode,1028.2485
2023-09-01,41881900,microsoft/vscode,992.2792
2023-10-01,41881900,microsoft/vscode,953.37177
2023-11-01,41881900,microsoft/vscode,944.77167
2023-12-01,41881900,microsoft/vscode,911.50366
2024-01-01,41881900,microsoft/vscode,861.4339
2024-02-01,41881900,microsoft/vscode,940.3429
2024-03-01,41881900,microsoft/vscode,954.82434
2024-04-01,41881900,microsoft/vscode,942.3051
2024-05-01,41881900,microsoft/vscode,902.81085
2024-06-01,41881900,microsoft/vscode,1377.4904
2024-07-01,41881900,microsoft/vscode,1247.866
2024-08-01,41881900,microsoft/vscode,1026.0088
2024-09-01,41881900,microsoft/vscode,959.0884
2016-06-01,60374819,jupyter/jupyterlab,23.667906
2016-07-01,60374819,jupyter/jupyterlab,47.25008
2016-08-01,60374819,jupyter/jupyterlab,63.13838
2016-09-01,60374819,jupyter/jupyterlab,56.83471
2016-10-01,60374819,jupyterlab/jupyterlab,49.843796
2016-11-01,60374819,jupyterlab/jupyterlab,41.178997
2016-12-01,60374819,jupyterlab/jupyterlab,34.68329
2017-01-01,60374819,jupyterlab/jupyterlab,31.700382
2017-02-01,60374819,jupyterlab/jupyterlab,39.82092
2017-03-01,60374819,jupyterlab/jupyterlab,44.01566
2017-04-01,60374819,jupyterlab/jupyterlab,40.60657
2017-05-01,60374819,jupyterlab/jupyterlab,50.83967
2017-06-01,60374819,jupyterlab/jupyterlab,53.430885
2017-07-01,60374819,jupyterlab/jupyterlab,54.048576
2017-08-01,60374819,jupyterlab/jupyterlab,58.416473
2017-09-01,60374819,jupyterlab/jupyterlab,45.990437
2017-10-01,60374819,jupyterlab/jupyterlab,43.97311
2017-11-01,60374819,jupyterlab/jupyterlab,42.874775
2017-12-01,60374819,jupyterlab/jupyterlab,58.5123
2018-01-01,60374819,jupyterlab/jupyterlab,72.19032
2018-02-01,60374819,jupyterlab/jupyterlab,104.677505
2018-03-01,60374819,jupyterlab/jupyterlab,113.8826
2018-04-01,60374819,jupyterlab/jupyterlab,96.23517
2018-05-01,60374819,jupyterlab/jupyterlab,96.18817
2018-06-01,60374819,jupyterlab/jupyterlab,84.37941
2018-07-01,60374819,jupyterlab/jupyterlab,78.79738
2018-08-01,60374819,jupyterlab/jupyterlab,88.32197
2018-09-01,60374819,jupyterlab/jupyterlab,87.52481
2018-10-01,60374819,jupyterlab/jupyterlab,79.8975
2018-11-01,60374819,jupyterlab/jupyterlab,86.94568
2018-12-01,60374819,jupyterlab/jupyterlab,75.79106
2019-01-01,60374819,jupyterlab/jupyterlab,61.82151
2019-02-01,60374819,jupyterlab/jupyterlab,59.088867
2019-03-01,60374819,jupyterlab/jupyterlab,59.164577
2019-04-01,60374819,jupyterlab/jupyterlab,60.463505
2019-05-01,60374819,jupyterlab/jupyterlab,67.80597
2019-06-01,60374819,jupyterlab/jupyterlab,91.077194
2019-07-01,60374819,jupyterlab/jupyterlab,81.90774
2019-08-01,60374819,jupyterlab/jupyterlab,91.50699
2019-09-01,60374819,jupyterlab/jupyterlab,84.023895
2019-10-01,60374819,jupyterlab/jupyterlab,71.7578
2019-11-01,60374819,jupyterlab/jupyterlab,64.821655
2019-12-01,60374819,jupyterlab/jupyterlab,59.948444
2020-01-01,60374819,jupyterlab/jupyterlab,53.157753
2020-02-01,60374819,jupyterlab/jupyterlab,58.07477
2020-03-01,60374819,jupyterlab/jupyterlab,63.426483
2020-04-01,60374819,jupyterlab/jupyterlab,74.99529
2020-05-01,60374819,jupyterlab/jupyterlab,67.54885
2020-06-01,60374819,jupyterlab/jupyterlab,60.587112
2020-07-01,60374819,jupyterlab/jupyterlab,46.722214
2020-08-01,60374819,jupyterlab/jupyterlab,52.657887
2020-09-01,60374819,jupyterlab/jupyterlab,52.89687
2020-10-01,60374819,jupyterlab/jupyterlab,58.337147
2020-11-01,60374819,jupyterlab/jupyterlab,57.490368
2020-12-01,60374819,jupyterlab/jupyterlab,53.088085
2021-01-01,60374819,jupyterlab/jupyterlab,65.73615
2021-02-01,60374819,jupyterlab/jupyterlab,57.61808
2021-03-01,60374819,jupyterlab/jupyterlab,57.303707
2021-04-01,60374819,jupyterlab/jupyterlab,55.326805
2021-05-01,60374819,jupyterlab/jupyterlab,55.166466
2021-06-01,60374819,jupyterlab/jupyterlab,67.231926
2021-07-01,60374819,jupyterlab/jupyterlab,71.68061
2021-08-01,60374819,jupyterlab/jupyterlab,76.606186
2021-09-01,60374819,jupyterlab/jupyterlab,64.802315
2021-10-01,60374819,jupyterlab/jupyterlab,64.724045
2021-11-01,60374819,jupyterlab/jupyterlab,65.60394
2021-12-01,60374819,jupyterlab/jupyterlab,56.507744
2022-01-01,60374819,jupyterlab/jupyterlab,59.467262
2022-02-01,60374819,jupyterlab/jupyterlab,58.122494
2022-03-01,60374819,jupyterlab/jupyterlab,54.846336
2022-04-01,60374819,jupyterlab/jupyterlab,52.900154
2022-05-01,60374819,jupyterlab/jupyterlab,51.566242
2022-06-01,60374819,jupyterlab/jupyterlab,45.21872
2022-07-01,60374819,jupyterlab/jupyterlab,46.93709
2022-08-01,60374819,jupyterlab/jupyterlab,45.109756
2022-09-01,60374819,jupyterlab/jupyterlab,40.167526
2022-10-01,60374819,jupyterlab/jupyterlab,48.922073
2022-11-01,60374819,jupyterlab/jupyterlab,44.613983
2022-12-01,60374819,jupyterlab/jupyterlab,45.262936
2023-01-01,60374819,jupyterlab/jupyterlab,51.246174
2023-02-01,60374819,jupyterlab/jupyterlab,57.025223
2023-03-01,60374819,jupyterlab/jupyterlab,58.660927
2023-04-01,60374819,jupyterlab/jupyterlab,51.977123
2023-05-01,60374819,jupyterlab/jupyterlab,56.97395
2023-06-01,60374819,jupyterlab/jupyterlab,49.895763
2023-07-01,60374819,jupyterlab/jupyterlab,42.0836
2023-08-01,60374819,jupyterlab/jupyterlab,50.005333
2023-09-01,60374819,jupyterlab/jupyterlab,47.0155
2023-10-01,60374819,jupyterlab/jupyterlab,53.05131
2023-11-01,60374819,jupyterlab/jupyterlab,49.929924
2023-12-01,60374819,jupyterlab/jupyterlab,42.65628
2024-01-01,60374819,jupyterlab/jupyterlab,52.986702
2024-02-01,60374819,jupyterlab/jupyterlab,53.91354
2024-03-01,60374819,jupyterlab/jupyterlab,58.213238
2024-04-01,60374819,jupyterlab/jupyterlab,59.143723
2024-05-01,60374819,jupyterlab/jupyterlab,50.017555
2024-06-01,60374819,jupyterlab/jupyterlab,55.448505
2024-07-01,60374819,jupyterlab/jupyterlab,39.71094
2024-08-01,60374819,jupyterlab/jupyterlab,38.79661
2024-09-01,60374819,jupyterlab/jupyterlab,37.36739
2020-11-01,294546561,microsoft/vscode-jupyter,381.68475
2020-12-01,294546561,microsoft/vscode-jupyter,231.85745
2021-01-01,294546561,microsoft/vscode-jupyter,190.26494
2021-02-01,294546561,microsoft/vscode-jupyter,182.63678
2021-03-01,294546561,microsoft/vscode-jupyter,157.75339
2021-04-01,294546561,microsoft/vscode-jupyter,147.41469
2021-05-01,294546561,microsoft/vscode-jupyter,142.42255
2021-06-01,294546561,microsoft/vscode-jupyter,150.06917
2021-07-01,294546561,microsoft/vscode-jupyter,163.29291
2021-08-01,294546561,microsoft/vscode-jupyter,161.92915
2021-09-01,294546561,microsoft/vscode-jupyter,146.9976
2021-10-01,294546561,microsoft/vscode-jupyter,131.4821
2021-11-01,294546561,microsoft/vscode-jupyter,121.2757
2021-12-01,294546561,microsoft/vscode-jupyter,117.45062
2022-01-01,294546561,microsoft/vscode-jupyter,107.38527
2022-02-01,294546561,microsoft/vscode-jupyter,103.695175
2022-03-01,294546561,microsoft/vscode-jupyter,106.606705
2022-04-01,294546561,microsoft/vscode-jupyter,102.861694
2022-05-01,294546561,microsoft/vscode-jupyter,114.11814
2022-06-01,294546561,microsoft/vscode-jupyter,117.6902
2022-07-01,294546561,microsoft/vscode-jupyter,114.058876
2022-08-01,294546561,microsoft/vscode-jupyter,98.0928
2022-09-01,294546561,microsoft/vscode-jupyter,93.98568
2022-10-01,294546561,microsoft/vscode-jupyter,102.41854
2022-11-01,294546561,microsoft/vscode-jupyter,110.26674
2022-12-01,294546561,microsoft/vscode-jupyter,98.01945
2023-01-01,294546561,microsoft/vscode-jupyter,80.1151
2023-02-01,294546561,microsoft/vscode-jupyter,96.468315
2023-03-01,294546561,microsoft/vscode-jupyter,93.27122
2023-04-01,294546561,microsoft/vscode-jupyter,86.48674
2023-05-01,294546561,microsoft/vscode-jupyter,87.4491
2023-06-01,294546561,microsoft/vscode-jupyter,79.79401
2023-07-01,294546561,microsoft/vscode-jupyter,75.16079
2023-08-01,294546561,microsoft/vscode-jupyter,75.68368
2023-09-01,294546561,microsoft/vscode-jupyter,59.822926
2023-10-01,294546561,microsoft/vscode-jupyter,65.65339
2023-11-01,294546561,microsoft/vscode-jupyter,70.49727
2023-12-01,294546561,microsoft/vscode-jupyter,69.02554
2024-01-01,294546561,microsoft/vscode-jupyter,61.944355
2024-02-01,294546561,microsoft/vscode-jupyter,60.277245
2024-03-01,294546561,microsoft/vscode-jupyter,57.705433
2024-04-01,294546561,microsoft/vscode-jupyter,65.32389
2024-05-01,294546561,microsoft/vscode-jupyter,44.380424
2024-06-01,294546561,microsoft/vscode-jupyter,33.683537
2024-07-01,294546561,microsoft/vscode-jupyter,34.03019
2024-08-01,294546561,microsoft/vscode-jupyter,32.348103
2024-09-01,294546561,microsoft/vscode-jupyter,36.009487
2023-03-01,612781022,getcursor/cursor,77.38731
2023-04-01,612781022,getcursor/cursor,84.52026
2023-05-01,612781022,getcursor/cursor,61.68455
2023-06-01,612781022,getcursor/cursor,41.880535
2023-07-01,612781022,getcursor/cursor,35.31361
2023-08-01,612781022,getcursor/cursor,61.378204
2023-09-01,612781022,getcursor/cursor,64.535995
2023-10-01,612781022,getcursor/cursor,56.091076
2023-11-01,612781022,getcursor/cursor,46.19992
2023-12-01,612781022,getcursor/cursor,35.85822
2024-01-01,612781022,getcursor/cursor,34.978916
2024-02-01,612781022,getcursor/cursor,30.840345
2024-03-01,612781022,getcursor/cursor,39.15134
2024-04-01,612781022,getcursor/cursor,36.944695
2024-05-01,612781022,getcursor/cursor,32.359013
2024-06-01,612781022,getcursor/cursor,32.388374
